account_id,account_manager,company_type,sub_team_id,geography,industry,sub_industry
A-0191786,maeistk,B,57,central,Apparel,Apparel - Footware & shoes
A-0026586,beasohe,A,52,central,Other,Other
A-0272171,lehae,A,52,central,Other,Other
A-0273657,beasohe,A,52,central,Construction,Building Materials
A-0029786,lunig,D,52,central,Apparel,Accessories
A-0032486,lunig,C,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0036671,lunig,A,52,central,Other,Other
A-0414329,beasohe,E,52,central,Technology,Electronic components
A-0416514,lehae,B,52,central,Construction,Building Materials
A-0416800,ladt,C,52,central,Other,Other
A-0433571,totbefrt,E,71,origin,Logistics,Freight Forwarding
A-0434357,alarnk,B,69,central,Other,Other
A-0435914,anéerkg,D,61,central,Apparel,Apparel - Footware & shoes
A-0442743,anéerkg,D,61,central,Resources (Processed),"Stones, Earthes & Minerals - Processed"
A-0450200,jonungns,D,60,central,Other,Other
A-0465457,donmar,D,61,central,Apparel,Apparel - General
A-0468986,jonungns,D,60,central,Other,Other
A-0472171,,C,54,west,Retail & Consumer Goods,Furniture & Furnishings
A-0473100,grorie,A,59,central,Apparel,Apparel - General
A-0065514,lunig,A,52,central,Other,Other
A-0077614,beasohe,A,52,central,Other,Other
A-0081343,beasohe,A,52,central,Retail & Consumer Goods,Entertainment & Leisure
A-0088614,lehae,E,52,central,Other,Other
A-0089600,lehae,A,52,central,Other,Other
A-0103043,beasohe,A,52,central,Other,Other
A-0117871,lunig,A,52,central,Food & Beverage,Food - Perishables & Fresh
A-0124386,joengcus,D,57,central,Other,Other
A-0137486,beasohe,A,52,central,Other,Other
A-0143729,lunig,C,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0152786,deiremiu,D,59,central,Resources (Processed),Metals
A-0185100,lehae,B,52,central,Industrial & Engineering,Electrical Engineering
A-0195243,lunig,E,52,central,Other,Other
A-0205329,lunig,A,52,central,Other,Other
A-0210357,beasohe,A,52,central,Other,Other
A-0233571,beasohe,A,52,central,Other,Other
A-0233929,tisch,C,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0260286,lunig,D,52,central,Other,Other
A-0314729,beasclz,D,60,central,Retail & Consumer Goods,Furniture & Furnishings
A-0318129,chsnoal,D,57,central,Healthcare,Medical Devices & Instruments
A-0334129,lehae,A,52,central,Other,Other
A-0350986,lehae,A,52,central,Other,Other
A-0351914,lunig,A,52,central,Other,Other
A-0356300,peruon,D,59,central,Automotive,Automotive - Components & Spare parts
A-0036457,beasohe,A,52,central,Other,Other
A-0402157,faaonr,D,61,central,Technology,Computers & Peripherals
A-0417486,lunig,D,52,central,Industrial & Engineering,Railways & Shipbuilding
A-0419971,jonungns,D,60,central,Technology,Electronic devices
A-0422100,anéerkg,D,61,central,Other,Others
A-0422143,lunig,A,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0423386,chsesg,D,59,central,Apparel,Textiles
A-0423643,jonungns,D,60,central,Automotive,Automotive - Dealerships & Service centres
A-0435143,grorie,D,59,central,Retail & Consumer Goods,Other
A-0440257,tarwenr,C,48,central,Retail & Consumer Goods,Furniture & Furnishings
A-0442529,lunig,A,52,central,Technology,Electronic devices
A-0044529,lunig,C,52,central,Resources (Processed),Plastics & Rubber
A-0446786,anlerr,D,54,west,Logistics,Freight Forwarding
A-0451057,nisinia,D,50,north,Other,Other
A-0451386,grorie,D,59,central,Chemicals,Chemicals
A-0451557,alaogzá,D,54,west,Resources (Processed),Metals
A-0459186,roebra,C,69,central,Technology,Electronic devices
A-0472671,tauida,E,48,central,Other,Other
A-0475014,alsraźn,C,70,east,Other,Other
A-0476986,chsesg,D,59,central,Retail & Consumer Goods,DIY & Garden
A-0480557,alarnk,D,64,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0481443,jonungns,D,60,central,Other,Other
A-0484886,ivalieo,D,55,south,Apparel,Textiles
A-0487657,maveitn,C,60,central,Other,Other
A-0488186,liromm,A,64,central,Retail & Consumer Goods,Other
A-0492400,faaonr,D,61,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0055743,lehae,E,52,central,Other,Other
A-0066586,lehae,E,52,central,Apparel,Apparel - General
A-0071100,beasohe,A,52,central,Other,Other
A-0072400,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0075914,lehae,E,52,central,Other,Other
A-0076371,lunig,C,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0080157,beasohe,A,52,central,Other,Other
A-0080686,lunig,E,52,central,Other,Other
A-0107357,totbefrt,E,71,origin,Other,Warehousing & Support
A-0148457,lunig,C,52,central,Other,Other
A-0199300,lunig,A,52,central,Other,Other
A-0199957,beasohe,A,52,central,Retail & Consumer Goods,Cosmetics & Personal care
A-0211586,lunig,A,52,central,Other,Other
A-0232957,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0258471,lehae,A,52,central,Other,Other
A-0306000,jaleiho,D,66,central,Other,Other
A-0306700,alnbulca,D,60,central,Retail & Consumer Goods,DIY & Garden
A-0035571,beasohe,A,52,central,Other,Other
A-0362086,beasohe,B,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0396486,beasohe,A,52,central,Other,Leisure & Fun
A-0398557,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0399143,lunig,A,52,central,Other,Trade brokerage & Others
A-0404743,lunig,C,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0421229,nind,D,56,central,Construction,Building Materials
A-0422586,maeaßmh,C,52,central,Construction,Building Materials
A-0427129,grorie,D,59,central,Chemicals,Chemicals
A-0427643,leaborsk,D,58,central,Technology,Electronic devices
A-0433643,lunig,C,52,central,Apparel,Apparel - General
A-0436557,lunig,C,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0440786,alarnk,C,69,central,Construction,Building Materials
A-0442443,reerlzk,D,56,central,Resources (Processed),Plastics & Rubber
A-0443414,faarocte,D,52,central,Other,Other
A-0449714,leaborsk,D,58,central,Technology,Telecommunications
A-0451271,alaogzá,C,54,west,"Manufacturer - Paper, Furniture & Others",Furniture
A-0451571,nonvanr,C,60,central,Construction,Building Materials
A-0458086,prcavd,A,69,central,Retail & Consumer Goods,Entertainment & Leisure
A-0464771,beasclz,D,60,central,Food & Beverage,Food - Perishables & Fresh
A-0465843,nind,B,56,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0467943,alsraźn,C,70,east,Automotive,Automotive - Dealerships & Service centres
A-0469443,jaleiho,A,66,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0475500,mièmas,C,64,central,Resources (Processed),Paper
A-0478871,ivalieo,C,55,south,Logistics,Freight Forwarding
A-0488243,keedein,C,50,north,Other,Other
A-0492214,grorie,D,59,central,Other,Other
A-0050729,lehae,E,52,central,Other,Other
A-0056629,errma,D,60,central,Resources (Processed),Plastics & Rubber
A-0061114,lunig,A,52,central,Other,Other
A-0080600,lunig,A,52,central,Other,Other
A-0091586,lehae,E,52,central,Other,Other
A-0098000,miakre,B,56,central,Food & Beverage,Pet Food
A-0121571,nonvanr,C,60,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0140657,jabbac,C,52,central,Retail & Consumer Goods,DIY & Garden
A-0014486,maeaßmh,D,52,central,Automotive,"Motorcycles, Scooters & Bicycles"
A-0016343,lehae,E,52,central,Other,Other
A-0214000,lehae,A,59,central,Other,Other
A-0225729,lehae,A,52,central,Other,Other
A-0272843,lehae,A,52,central,Other,Other
A-0273186,pifman,D,52,central,Other,Other
A-0031514,beasohe,A,52,central,Other,Other
A-0321543,lunig,D,52,central,Resources (Raw),"Stones, Earthes & Minerals - Raw"
A-0329371,lehae,A,52,central,Other,"Chemicals, Metal & Semi-finished goods"
A-0037500,beasohe,A,52,central,Other,Other
A-0039357,daeirt,D,59,central,Technology,Electronic devices
A-0399729,erak,C,52,central,Other,Other
A-0411786,lehae,C,52,central,Resources (Processed),Cardboard & Packaging
A-0415800,beasohe,E,52,central,Other,Other
A-0417586,nonvanr,C,60,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0426586,jaleiho,D,66,central,Construction,Building Materials
A-0432714,grorie,D,59,central,Technology,Electronic devices
A-0443500,alsraźn,D,70,east,Logistics,Warehousing & Support
A-0448200,keedein,D,50,north,Retail & Consumer Goods,Furniture & Furnishings
A-0449886,alaogzá,C,54,west,Technology,Electronic devices
A-0459443,fadugre,E,69,central,Logistics,Other Logistics
A-0465143,prcavd,E,69,central,Logistics,Freight Forwarding
A-0477357,inntall,E,54,west,Other,Other
A-0479500,mièmas,E,64,central,Logistics,Freight Forwarding
A-0484557,alaogzá,C,54,west,Other,Other
A-0492186,maeeglom,A,55,south,Other,Other
A-0063514,beasohe,A,52,central,Other,Other
A-0068200,ladt,C,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0090871,jaleiho,D,66,central,Construction,Building Materials
A-0103000,beasohe,A,52,central,Other,Other
A-0118414,beasohe,A,52,central,Other,Other
A-0124843,lehae,A,52,central,Other,Other
A-0137700,beasohe,A,52,central,Food & Beverage,Food - Frozen
A-0151514,beasohe,A,52,central,Other,Other
A-0153829,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0159057,lunig,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0169929,anéerkg,C,61,central,Apparel,Textiles
A-0186300,lunig,A,52,central,Other,Other
A-0193214,beasohe,A,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0204029,lunig,A,52,central,Other,Other
A-0212514,tauida,E,48,central,Other,Other
A-0224386,beasohe,A,52,central,Other,Other
A-0265514,lehae,A,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0272657,miakre,B,56,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0283043,beasohe,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0283171,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0302314,errma,D,60,central,Food & Beverage,Tobacco products
A-0032057,lunig,A,52,central,Other,Other
A-0326086,conmey,D,60,central,Retail & Consumer Goods,Entertainment & Leisure
A-0367943,donmar,D,61,central,Retail & Consumer Goods,Pet care
A-0411243,lehae,A,52,central,Other,Other
A-0421414,errma,C,60,central,Technology,Electronic devices
A-0436643,lunig,C,52,central,Other,Other
A-0446857,alaogzá,C,54,west,Resources (Processed),Plastics & Rubber
A-0463471,keedein,A,50,north,Technology,Electronic devices
A-0469643,nind,D,56,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0047157,lehae,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0475700,eviboe,C,50,north,Retail & Consumer Goods,Appliances
A-0476443,jaleiho,C,66,central,Other,Other
A-0476786,maeeglom,C,55,south,Other,Other
A-0477071,leaborsk,D,55,south,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0483586,mahkaos,D,59,central,Other,Other
A-0493914,derall,C,60,central,Other,Other
A-0494229,słobosł,C,70,east,Resources (Processed),Paper
A-0058243,beasclz,D,60,central,Other,Others
A-0063671,tokig,E,48,central,Other,Other
A-0066814,beasohe,A,52,central,Other,Other
A-0073814,beasohe,A,52,central,Other,Other
A-0075186,donmar,D,61,central,Aerospace & Defense,Aircraft & Jet Engines
A-0079814,lunig,A,52,central,Other,Other
A-0080314,lunig,D,52,central,Apparel,Textiles
A-0084243,donmar,D,61,central,Retail & Consumer Goods,Furniture & Furnishings
A-0088957,lehae,E,52,central,Other,Other
A-0103971,lehae,E,52,central,Other,Other
A-0104157,lunig,C,52,central,Other,Other
A-0112000,jonbuho,D,61,central,Retail & Consumer Goods,Cosmetics & Personal care
A-0114271,beasohe,A,52,central,Other,Other
A-0117614,lehae,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0126257,lehae,D,52,central,Other,Other
A-0137543,lunig,A,52,central,Other,Other
A-0147657,lehae,A,52,central,Retail & Consumer Goods,Pet care
A-0150886,conmey,C,60,central,Construction,Building Materials
A-0155843,beasohe,E,52,central,Other,Other
A-0185471,,A,52,central,Other,Other
A-0215286,lehae,A,52,central,Other,Other
A-0219714,lehae,A,52,central,Chemicals,Chemicals
A-0222114,beasohe,A,52,central,Other,Other
A-0228129,beasohe,A,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0229857,beasohe,A,52,central,Other,Other
A-0237129,beasohe,A,52,central,Resources (Processed),Metals
A-0265314,beasohe,A,52,central,Other,Other
A-0267614,chsnoal,B,57,central,Retail & Consumer Goods,DIY & Garden
A-0277786,beasohe,A,52,central,Other,Other
A-0028914,ladt,C,52,central,Technology,Technical Instruments
A-0327229,lunig,E,52,central,Logistics,Freight Forwarding
A-0351271,lunig,C,52,central,Other,Other
A-0040600,anéerkg,D,61,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0409814,lehae,A,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0412729,thuranru,C,59,central,Other,Other
A-0414286,lunig,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0422286,jaleiho,C,66,central,Retail & Consumer Goods,DIY & Garden
A-0426086,lunig,E,52,central,Other,Other
A-0428971,alarnk,B,64,central,Construction,Building Materials
A-0449586,faaonr,D,61,central,Technology,Telecommunications
A-0453786,chsnoal,D,57,central,Technology,Electronic components
A-0454800,eviboe,C,50,north,Other,Other
A-0459514,redrl,D,69,central,Other,Other
A-0464243,alaogzá,A,54,west,Manufacturer - Materials & Chemicals,Metals (Processed)
A-0046643,beasohe,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0046886,beasohe,E,52,central,Other,Other
A-0470071,deiremiu,C,59,central,Other,Other
A-0474614,maeeenes,D,50,north,Technology,Other
A-0478743,calquad,E,54,west,Other,Other
A-0488300,alsrawr,D,70,east,Industrial & Engineering,Electrical Engineering
A-0056729,lunig,A,52,central,Other,Other
A-0060200,beasohe,A,52,central,Other,Other
A-0062129,beasohe,A,52,central,Other,Other
A-0068086,maeistk,D,57,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0080900,grorie,D,59,central,Apparel,Accessories
A-0089629,daeali,D,60,central,Industrial & Engineering,Electrical Engineering
A-0091500,lunig,A,52,central,Other,Other
A-0093400,lunig,A,52,central,Other,Other
A-0096000,lehae,E,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0114814,beasohe,A,52,central,Other,Other
A-0120514,lunig,A,52,central,Other,Other
A-0121486,lehae,A,52,central,Other,Other
A-0127271,derall,A,60,central,Other,Other
A-0134814,lehae,A,52,central,Construction,Building Materials
A-0141743,beasohe,A,52,central,Other,Other
A-0144714,geiopp,E,64,central,Other,Other
A-0154686,juaöck,D,61,central,Retail & Consumer Goods,Furniture & Furnishings
A-0158029,beasohe,A,52,central,Other,Other
A-0161857,lehae,A,50,north,Logistics,Freight Forwarding
A-0169171,lunig,D,52,central,Other,Other
A-0172600,beasohe,A,52,central,Other,Other
A-0179629,lunig,B,52,central,Automotive,Automotive - Dealerships & Service centres
A-0220571,beasohe,A,52,central,Other,Other
A-0231143,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0233986,lunig,A,52,central,Other,Other
A-0023957,thuranru,C,59,central,Apparel,Textiles
A-0273100,beasohe,A,52,central,Other,Other
A-0315329,lunig,A,52,central,Technology,Computers & Peripherals
A-0319771,tauida,E,48,central,Other,Other
A-0035786,lehae,B,52,central,Other,Other
A-0412014,lunig,A,52,central,Other,Other
A-0421514,totbefrt,A,71,origin,Logistics,Other Logistics
A-0423543,ladt,A,52,central,Technology,Computers & Peripherals
A-0423786,juaöck,D,61,central,Agriculture,Crops
A-0424200,beasclz,D,60,central,Apparel,Textiles
A-0425800,daeali,D,60,central,Retail & Consumer Goods,Furniture & Furnishings
A-0425871,lunig,E,52,central,Logistics,Freight Forwarding
A-0042886,beasohe,A,52,central,Food & Beverage,Beverages - Alcoholic
A-0428871,jonungns,D,60,central,Apparel,Apparel - General
A-0433329,grorie,D,59,central,Other,Other
A-0437343,faarocte,D,52,central,Industrial & Engineering,Electrical Engineering
A-0445557,peruon,C,59,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0451729,nonvanr,C,60,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0455143,jonungns,D,60,central,Other,Other
A-0458971,prcavd,E,69,central,Logistics,Freight Forwarding
A-0467486,keedein,C,50,north,Resources (Processed),Metals
A-0474571,lunig,D,52,central,Automotive,Automotive - Vehicles
A-0476829,alaogzá,A,54,west,Retail & Consumer Goods,Furniture & Furnishings
A-0478686,jonungns,D,60,central,Retail & Consumer Goods,Cosmetics & Personal care
A-0484386,calquad,A,54,west,Other,Other
A-0485271,derall,C,60,central,Other,Other
A-0050229,lehae,C,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0055386,lehae,A,52,central,Technology,Electronic devices
A-0056171,lehae,E,52,central,Apparel,Apparel - General
A-0057400,beasohe,A,52,central,Other,Other
A-0058629,beasohe,A,52,central,Other,Other
A-0066686,beasohe,A,52,central,Other,Electronics & Entertainment
A-0067557,lunig,A,52,central,Other,Other
A-0073286,beasohe,A,52,central,Other,Other
A-0078457,beasohe,A,52,central,Other,Other
A-0095914,mahkaos,C,59,central,Other,Other
A-0097100,toeumrh,D,60,central,Technology,Computers & Peripherals
A-0102371,lunig,A,52,central,Resources (Processed),Leather
A-0115514,jonbuho,D,61,central,Retail & Consumer Goods,Furniture & Furnishings
A-0156643,lunig,A,52,central,Other,Other
A-0199343,lehae,A,52,central,Other,Other
A-0211400,beasohe,A,52,central,Other,Other
A-0269300,beasohe,A,52,central,Other,Other
A-0271029,lunig,A,52,central,Other,Other
A-0303771,alnbulca,D,60,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0311200,beasohe,A,52,central,Other,Other
A-0340057,lehae,A,52,central,Other,Other
A-0375671,lunig,A,52,central,Other,Other
A-0384300,lunig,D,52,central,Other,Other
A-0393086,beasohe,A,52,central,Automotive,Automotive - Components & Spare parts
A-0411029,lunig,D,52,central,Automotive,Automotive - Dealerships & Service centres
